Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID,Time_Lag,Negative_Lag,Copied_From_Neighbor,Total_Neighbors,No_Neighbors_Already_Implemented,Neighbor_Adoption_Rate,Neighbors_Already_Implemented,Neighbor_Who_Implemented_First,Adoption_Lag,Copy_Confidence_Score,Region,First_Known_Date,Years_Since_First_Adoption,Time_To_Implementation,Policy_Type,Is_Restaurant_Policy,Is_Worksite_Policy,Is_Ban_Policy,Region_Northeast,Region_South,Region_West,MeasureDesc_Commercial Day Care Centers,MeasureDesc_Government Multi-Unit Housing,MeasureDesc_Government Worksites,MeasureDesc_Home-based Day Care Centers,MeasureDesc_Hotels and Motels,MeasureDesc_Personal Vehicles,MeasureDesc_Private Multi-Unit Housing,MeasureDesc_Private Worksites,MeasureDesc_Restaurants,MeasureDesc_Smokefree Indoor Air – Other Sites
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",10GRP,1,267,False,False,5,1,0.2,['District of Columbia'],District of Columbia,10836.0,0.175,South,1975-06-02,33.76865160848734,267,Government Worksites - Type of Restriction in Government Worksite,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",10GRP,65,267,False,False,5,0,0.0,[],,,0.0,South,1987-06-04,21.763175906913073,267,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,NC,North Carolina,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",15GRP,233,228,False,False,4,0,0.0,[],,,0.0,South,1975-01-01,34.379192334017795,228,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,20,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1975-06-02,33.960301163586585,413,Private Worksites - Type of Restriction in Private Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,234,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1979-01-01,30.962354551676935,134,Bars - Type of Restriction in Bar (Summary),0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,NC,North Carolina,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",20GRP,83,228,False,True,4,2,0.5,"['Tennessee', 'Georgia']",Tennessee,1471.0,0.4375,South,1990-01-01,19.378507871321013,228,Hotels and Motels - Sleeping Room Designation (Type),0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,97,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1975-06-02,34.776180698151954,111,Smokefree Indoor Air – Other Sites - Grocery Stores,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,1,134,False,False,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,6188.0,0.5833333333333333,Midwest,1975-06-02,34.54620123203286,134,Government Worksites - Type of Restriction in Government Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,236,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1979-01-01,31.19233401779603,111,Bars - Type of Restriction in Bar Employee Area,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,99,111,False,True,4,3,0.75,"['Nebraska', 'Oklahoma', 'Colorado']",Nebraska,2471.0,0.65625,Midwest,1973-05-04,36.85420944558521,111,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,1,111,False,False,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,4000.0,0.4375,Midwest,1975-06-02,34.776180698151954,111,Government Worksites - Type of Restriction in Government Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,125,111,False,False,4,1,0.25,['Colorado'],Colorado,1446.0,0.21875,Midwest,2002-05-31,7.780971937029432,111,Private Multi-Unit Housing - Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,50,111,False,False,4,3,0.75,"['Nebraska', 'Missouri', 'Colorado']",Nebraska,6114.0,0.65625,Midwest,1963-07-12,46.666666666666664,111,Commercial Day Care Centers - Type of Restriction in Commercial Day Care,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,37,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1975-01-01,35.19233401779603,111,Restaurants - Type of Restriction in Restaurant (Summary),1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,115,413,False,True,4,2,0.5,"['Minnesota', 'Iowa']",Minnesota,733.0,0.4375,Midwest,1990-04-27,19.058179329226558,413,Government Multi-Unit Housing - Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,37,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1975-01-01,34.96235455167693,134,Restaurants - Type of Restriction in Restaurant (Summary),1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,NC,North Carolina,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",10GRP,234,228,False,False,4,0,0.0,[],,,0.0,South,1979-01-01,30.379192334017795,228,Bars - Type of Restriction in Bar (Summary),0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,125,413,False,False,4,1,0.25,['Minnesota'],Minnesota,733.0,0.21875,Midwest,2002-05-31,6.965092402464066,413,Private Multi-Unit Housing - Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,98,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1975-06-02,34.54620123203286,134,Smokefree Indoor Air – Other Sites - Enclosed Arenas,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,232,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1975-01-01,34.96235455167693,134,Restaurants - Type of Restriction in Restaurant Employee Area,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,NC,North Carolina,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",15GRP,232,228,False,False,4,0,0.0,[],,,0.0,South,1975-01-01,34.379192334017795,228,Restaurants - Type of Restriction in Restaurant Employee Area,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,233,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1975-01-01,35.19233401779603,111,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,PA,Pennsylvania,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos,Designated Areas,3,Ranking,2010-01-07,2010-01-07,"(40.79373015200048, -77.86070029399963)",15GRP,335,0,False,False,6,0,0.0,[],,,0.0,Northeast,2003-03-26,6.787132101300479,0,Smokefree Indoor Air – Other Sites - Casinos,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,DC,District of Columbia,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2010-04-02,2010-05-27,"(38.89037138500049, -77.03196112699965)",10GRP,81,55,False,False,2,1,0.5,['Maryland'],Maryland,5454.0,0.4375,South,1990-01-09,20.227241615331966,55,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,98,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1975-06-02,34.776180698151954,111,Smokefree Indoor Air – Other Sites - Enclosed Arenas,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,100,134,False,False,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,9375.0,0.5833333333333333,Midwest,1975-05-05,34.62286105407255,134,Smokefree Indoor Air – Other Sites - Hospitals,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Outpatient Facilities,Designated Areas,3,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,340,111,False,False,4,0,0.0,[],,,0.0,Midwest,1999-01-01,11.19233401779603,111,Smokefree Indoor Air – Other Sites - Mental Health - Outpatient Facilities,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,236,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1979-01-01,30.376454483230663,413,Bars - Type of Restriction in Bar Employee Area,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,235,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1979-01-01,30.962354551676935,134,Bars - Type of Restriction in Bar Patron Area,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,20,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1975-06-02,34.54620123203286,134,Private Worksites - Type of Restriction in Private Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos,Designated Areas,3,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,335,134,False,False,3,0,0.0,[],,,0.0,Midwest,2003-03-26,6.7323750855578375,134,Smokefree Indoor Air – Other Sites - Casinos,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,20,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1975-06-02,34.776180698151954,111,Private Worksites - Type of Restriction in Private Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,235,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1979-01-01,30.376454483230663,413,Bars - Type of Restriction in Bar Patron Area,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,100,111,False,False,4,4,1.0,"['Nebraska', 'Missouri', 'Oklahoma', 'Colorado']",Nebraska,11942.0,0.7,Midwest,1975-05-05,34.85284052019165,111,Smokefree Indoor Air – Other Sites - Hospitals,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,231,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1975-01-01,34.37645448323067,413,Restaurants - Type of Restriction in Restaurant Bar Area,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,234,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1979-01-01,31.19233401779603,111,Bars - Type of Restriction in Bar (Summary),0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,99,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1973-05-04,36.62422997946612,134,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,NC,North Carolina,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2009-05-19,2010-01-02,"(35.466220975000454, -79.15925046299964)",15GRP,235,228,False,False,4,0,0.0,[],,,0.0,South,1979-01-01,30.379192334017795,228,Bars - Type of Restriction in Bar Patron Area,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",10GRP,81,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1990-01-09,19.939767282683093,134,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,37,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1975-01-01,34.37645448323067,413,Restaurants - Type of Restriction in Restaurant (Summary),1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,99,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1973-05-04,36.03832991101985,413,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Residential Facilities,Designated Areas,3,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,341,111,False,False,4,0,0.0,[],,,0.0,Midwest,2001-04-12,8.914442162902121,111,Smokefree Indoor Air – Other Sites - Mental Health - Residential Facilities,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,4,MI,Michigan,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,236,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1979-01-01,30.962354551676935,134,Bars - Type of Restriction in Bar Employee Area,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",10GRP,1,413,False,False,4,4,1.0,"['Michigan', 'Minnesota', 'Iowa', 'Illinois']",Michigan,6270.0,0.7,Midwest,1975-06-02,33.960301163586585,413,Government Worksites - Type of Restriction in Government Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,MI,Michigan,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2009-12-18,2010-05-01,"(44.6613195430005, -84.71439026999968)",15GRP,96,134,False,True,3,2,0.6666666666666666,"['Wisconsin', 'Ohio']",Wisconsin,1137.0,0.5833333333333333,Midwest,1985-05-10,24.607802874743328,134,Smokefree Indoor Air – Other Sites - Malls,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,233,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1975-01-01,34.37645448323067,413,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,3,KS,Kansas,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,231,111,False,True,4,2,0.5,"['Nebraska', 'Colorado']",Nebraska,1446.0,0.4375,Midwest,1975-01-01,35.19233401779603,111,Restaurants - Type of Restriction in Restaurant Bar Area,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,81,111,False,True,4,3,0.75,"['Nebraska', 'Oklahoma', 'Colorado']",Nebraska,2471.0,0.65625,Midwest,1990-01-09,20.16974674880219,111,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010,3,WI,Wisconsin,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2009-05-18,2010-07-05,"(44.39319117400049, -89.81637074199966)",15GRP,97,413,False,True,4,3,0.75,"['Minnesota', 'Iowa', 'Illinois']",Minnesota,733.0,0.65625,Midwest,1975-06-02,33.960301163586585,413,Smokefree Indoor Air – Other Sites - Grocery Stores,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2010,4,KS,Kansas,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2010-03-12,2010-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,65,111,False,False,4,4,1.0,"['Nebraska', 'Missouri', 'Oklahoma', 'Colorado']",Nebraska,6114.0,0.7,Midwest,1987-06-04,22.770704996577688,111,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
