Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID,Time_Lag,Negative_Lag,Copied_From_Neighbor,Total_Neighbors,No_Neighbors_Already_Implemented,Neighbor_Adoption_Rate,Neighbors_Already_Implemented,Neighbor_Who_Implemented_First,Adoption_Lag,Copy_Confidence_Score
2006,3,NJ,New Jersey,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",10GRP,65,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Residential Facilities,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,339,129,False,False,0,0,,[],,,0.0
2006,2,NJ,New Jersey,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",15GRP,100,90,False,False,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,4219.0,0.5833333333333333
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,335,96,False,False,6,0,0.0,[],,,0.0
2006,3,GU,Guam,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",10GRP,81,150,False,False,0,0,,[],,,0.0
2006,3,NJ,New Jersey,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",10GRP,234,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,97,96,False,False,6,1,0.16666666666666666,['Utah'],Utah,4388.0,0.14583333333333331
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2006-01-31,2006-04-04,"(38.89037138500049, -77.03196112699965)",20GRP,83,63,False,False,2,1,0.5,['Maryland'],Maryland,3932.0,0.4375
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",10GRP,234,129,False,False,0,0,,[],,,0.0
2006,4,NJ,New Jersey,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",10GRP,1,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",10GRP,1,62,False,False,2,0,0.0,[],,,0.0
2006,4,AR,Arkansas,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Designated Areas,3,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,231,105,False,False,6,2,0.3333333333333333,"['Missouri', 'Oklahoma']",Missouri,5048.0,0.29166666666666663
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",10GRP,50,62,False,False,2,0,0.0,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,236,129,False,False,0,0,,[],,,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,231,30,False,False,4,0,0.0,[],,,0.0
2006,3,GU,Guam,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",15GRP,231,150,False,False,0,0,,[],,,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",15GRP,98,10,False,False,5,3,0.6,"['Idaho', 'Utah', 'Arizona']",Idaho,4613.0,0.5249999999999999
2006,4,AR,Arkansas,Legislation - Smokefree Indoor Air,Government Worksites,Vehicles,Type of Restriction in Government Worksite Vehicle,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",30GRP,17,105,False,False,6,1,0.16666666666666666,['Oklahoma'],Oklahoma,1036.0,0.14583333333333331
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,2006-01-31,2006-04-04,"(38.89037138500049, -77.03196112699965)",10GRP,37,63,False,False,2,2,1.0,"['Maryland', 'Virginia']",Maryland,5767.0,0.7
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,20,96,False,False,6,1,0.16666666666666666,['Utah'],Utah,11.0,0.44131278538812785
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-05-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,81,35,False,False,6,2,0.3333333333333333,"['Oklahoma', 'Utah']",Oklahoma,4449.0,0.29166666666666663
2006,3,NJ,New Jersey,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",15GRP,97,90,False,False,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,4219.0,0.5833333333333333
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,98,96,False,False,6,1,0.16666666666666666,['Utah'],Utah,4388.0,0.14583333333333331
2006,3,DC,District of Columbia,Legislation - Smokefree Indoor Air,Private Worksites,Vehicles,Type of Restriction in Private Worksite Vehicle,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",30GRP,34,62,False,False,2,0,0.0,[],,,0.0
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Personal Vehicles,Restrictions,Type of Restriction in Personal Vehicle,Banned,4,Ranking,2006-04-10,2006-07-21,"(34.74865012400045, -92.27449074299966)",10GRP,102,102,False,False,6,0,0.0,[],,,0.0
2006,2,NJ,New Jersey,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",15GRP,98,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Residential Facilities,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,341,129,False,False,0,0,,[],,,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,100,96,False,False,6,0,0.0,[],,,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,231,96,False,False,6,1,0.16666666666666666,['Utah'],Utah,4388.0,0.14583333333333331
2006,4,GU,Guam,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Smoking Area,0,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",10GRP,1,150,False,False,0,0,,[],,,0.0
2006,4,NJ,New Jersey,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",10GRP,81,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,232,96,False,False,6,1,0.16666666666666666,['Utah'],Utah,4388.0,0.14583333333333331
2006,2,NJ,New Jersey,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",10GRP,37,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,236,30,False,False,4,0,0.0,[],,,0.0
2006,2,TN,Tennessee,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-06-12,2006-06-12,"(35.68094058000048, -85.77449091399967)",10GRP,1,0,False,False,7,2,0.2857142857142857,"['Mississippi', 'Arkansas']",Mississippi,81.0,0.5167123287671231
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,96,30,False,False,4,0,0.0,[],,,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,235,96,False,False,6,0,0.0,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,232,129,False,False,0,0,,[],,,0.0
2006,4,AR,Arkansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,96,105,False,False,6,1,0.16666666666666666,['Oklahoma'],Oklahoma,1036.0,0.14583333333333331
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Bingo Halls,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,337,96,False,False,6,0,0.0,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,97,129,False,False,0,0,,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,96,129,False,False,0,0,,[],,,0.0
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,232,105,False,False,6,2,0.3333333333333333,"['Missouri', 'Oklahoma']",Missouri,5048.0,0.29166666666666663
2006,4,GU,Guam,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Smoking Area,0,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",10GRP,20,150,False,False,0,0,,[],,,0.0
2006,3,DC,District of Columbia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",15GRP,98,62,False,False,2,0,0.0,[],,,0.0
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",15GRP,97,62,False,False,2,0,0.0,[],,,0.0
2006,3,GU,Guam,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Smoking Area,0,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",15GRP,97,150,False,False,0,0,,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Outpatient Facilities,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,338,129,False,False,0,0,,[],,,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,235,30,False,False,4,0,0.0,[],,,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",10GRP,37,30,False,False,4,0,0.0,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",10GRP,115,129,False,False,0,0,,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,231,129,False,False,0,0,,[],,,0.0
2006,4,AR,Arkansas,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",10GRP,37,105,False,False,6,2,0.3333333333333333,"['Missouri', 'Oklahoma']",Missouri,5048.0,0.29166666666666663
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,97,105,False,False,6,0,0.0,[],,,0.0
2006,2,NJ,New Jersey,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",10GRP,125,90,False,True,3,1,0.3333333333333333,['Delaware'],Delaware,1325.0,0.29166666666666663
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,98,129,False,False,0,0,,[],,,0.0
2006,4,GU,Guam,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",10GRP,37,150,False,False,0,0,,[],,,0.0
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,37,96,False,False,6,1,0.16666666666666666,['Utah'],Utah,4388.0,0.14583333333333331
2006,4,AR,Arkansas,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Vehicles,Type of Restriction in Commercial Day Care Vehicle,Banned,4,Ranking,2006-04-10,2006-07-21,"(34.74865012400045, -92.27449074299966)",30GRP,61,102,False,False,6,0,0.0,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Outpatient Facilities,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,340,129,False,False,0,0,,[],,,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2006-11-07,2006-12-08,"(39.493240390000494, -117.07184056399967)",15GRP,232,31,False,False,5,2,0.4,"['Idaho', 'Utah']",Idaho,4613.0,0.35
2006,4,GU,Guam,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Designated Smoking Area,0,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",10GRP,65,150,False,False,0,0,,[],,,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",15GRP,99,10,False,False,5,3,0.6,"['Idaho', 'Utah', 'Arizona']",Idaho,4613.0,0.5249999999999999
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2006-11-07,2006-12-08,"(39.493240390000494, -117.07184056399967)",10GRP,37,31,False,False,5,3,0.6,"['Idaho', 'Utah', 'Arizona']",Idaho,4613.0,0.5249999999999999
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,100,30,False,False,4,0,0.0,[],,,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,115,96,False,False,6,0,0.0,[],,,0.0
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,2006-01-31,2006-04-04,"(38.89037138500049, -77.03196112699965)",15GRP,232,63,False,False,2,1,0.5,['Virginia'],Virginia,5767.0,0.4375
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",15GRP,100,62,False,False,2,0,0.0,[],,,0.0
2006,4,NJ,New Jersey,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",15GRP,235,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,232,30,False,False,4,0,0.0,[],,,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",10GRP,81,10,False,False,5,3,0.6,"['Idaho', 'Utah', 'Oregon']",Idaho,4613.0,0.5249999999999999
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2006-11-07,2006-12-08,"(39.493240390000494, -117.07184056399967)",15GRP,231,31,False,False,5,3,0.6,"['Idaho', 'Utah', 'California']",Idaho,4613.0,0.5249999999999999
2006,2,NJ,New Jersey,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",15GRP,232,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,98,30,False,False,4,0,0.0,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",10GRP,125,129,False,False,0,0,,[],,,0.0
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Vehicles,Type of Restriction in Home-Based Day Care Vehicle,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",30GRP,77,62,False,False,2,0,0.0,[],,,0.0
2006,3,MS,Mississippi,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-03-23,2006-07-01,"(32.745510099000455, -89.53803082499968)",10GRP,1,100,False,False,4,0,0.0,[],,,0.0
2006,4,GU,Guam,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Designated Smoking Area,0,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",15GRP,96,150,False,False,0,0,,[],,,0.0
2006,3,NJ,New Jersey,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",15GRP,96,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333
2006,4,GU,Guam,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",15GRP,99,150,False,False,0,0,,[],,,0.0
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",10GRP,65,62,False,False,2,0,0.0,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Government Worksites,Vehicles,Type of Restriction in Government Worksite Vehicle,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",30GRP,17,129,False,False,0,0,,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",10GRP,37,129,False,False,0,0,,[],,,0.0
2006,4,GU,Guam,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Designated Smoking Area,0,Ranking,2005-12-09,2006-05-08,"(13.444304, 144.793731)",10GRP,50,150,False,False,0,0,,[],,,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,50,96,False,False,6,2,0.3333333333333333,"['Nebraska', 'Utah']",Nebraska,4388.0,0.29166666666666663
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,99,96,False,False,6,3,0.5,"['Kansas', 'Oklahoma', 'Utah']",Kansas,6922.0,0.4375
2006,4,AR,Arkansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,99,105,False,False,6,2,0.3333333333333333,"['Louisiana', 'Oklahoma']",Louisiana,5015.0,0.29166666666666663
2006,3,DC,District of Columbia,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-01-31,2006-04-04,"(38.89037138500049, -77.03196112699965)",10GRP,81,63,False,False,2,1,0.5,['Maryland'],Maryland,3932.0,0.4375
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",10GRP,65,105,False,False,6,2,0.3333333333333333,"['Missouri', 'Oklahoma']",Missouri,4679.0,0.29166666666666663
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",15GRP,100,129,False,False,0,0,,[],,,0.0
2006,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-07-10,2006-11-16,"(21.304850435000446, -157.85774940299973)",10GRP,1,129,False,False,0,0,,[],,,0.0
